number_id,gu_name,MY_id,type_id,PC_id,the_number_of_registered_vehicle
12433,동작구,2023-04,1,1,107
12434,동작구,2023-04,1,2,94
12435,동작구,2023-04,1,3,169
12436,동작구,2023-04,2,1,176
12437,동작구,2023-04,2,2,95
12438,동작구,2023-04,2,3,452
12439,동작구,2023-04,3,1,2
12440,동작구,2023-04,3,2,438
12441,동작구,2023-04,3,3,135
12442,동작구,2023-04,4,1,623
12443,동작구,2023-04,4,2,128
12444,동작구,2023-04,4,3,6
12445,마포구,2023-04,1,1,93
12446,마포구,2023-04,1,2,101
12447,마포구,2023-04,1,3,904
12448,마포구,2023-04,2,1,441
12449,마포구,2023-04,2,2,106
12450,마포구,2023-04,2,3,438
12451,마포구,2023-04,3,1,2
12452,마포구,2023-04,3,2,687
12453,마포구,2023-04,3,3,670
12454,마포구,2023-04,4,1,411
12455,마포구,2023-04,4,2,166
12456,마포구,2023-04,4,3,9
12457,서대문구,2023-04,1,1,205
12458,서대문구,2023-04,1,2,77
12459,서대문구,2023-04,1,3,529
12460,서대문구,2023-04,2,1,266
12461,서대문구,2023-04,2,2,81
12462,서대문구,2023-04,2,3,0
12463,서대문구,2023-04,3,1,2
12464,서대문구,2023-04,3,2,197
12465,서대문구,2023-04,3,3,440
12466,서대문구,2023-04,4,1,745
12467,서대문구,2023-04,4,2,131
12468,서대문구,2023-04,4,3,6
12469,서초구,2023-04,1,1,185
12470,서초구,2023-04,1,2,151
12471,서초구,2023-04,1,3,51
12472,서초구,2023-04,2,1,785
12473,서초구,2023-04,2,2,156
12474,서초구,2023-04,2,3,21
12475,서초구,2023-04,3,1,3
12476,서초구,2023-04,3,2,99
12477,서초구,2023-04,3,3,710
12478,서초구,2023-04,4,1,939
12479,서초구,2023-04,4,2,179
12480,서초구,2023-04,4,3,10
12481,성동구,2023-04,1,1,118
12482,성동구,2023-04,1,2,82
12483,성동구,2023-04,1,3,277
12484,성동구,2023-04,2,1,314
12485,성동구,2023-04,2,2,90
12486,성동구,2023-04,2,3,709
12487,성동구,2023-04,3,1,1
12488,성동구,2023-04,3,2,958
12489,성동구,2023-04,3,3,883
12490,성동구,2023-04,4,1,887
12491,성동구,2023-04,4,2,181
12492,성동구,2023-04,4,3,8
12493,성북구,2023-04,1,1,91
12494,성북구,2023-04,1,2,105
12495,성북구,2023-04,1,3,530
12496,성북구,2023-04,2,1,128
12497,성북구,2023-04,2,2,107
12498,성북구,2023-04,2,3,749
12499,성북구,2023-04,3,1,3
12500,성북구,2023-04,3,2,48
12501,성북구,2023-04,3,3,1
12502,성북구,2023-04,4,1,4
12503,성북구,2023-04,4,2,228
12504,성북구,2023-04,4,3,145
12505,송파구,2023-04,1,1,132
12506,송파구,2023-04,1,2,206
12507,송파구,2023-04,1,3,996
12508,송파구,2023-04,2,1,158
12509,송파구,2023-04,2,2,214
12510,송파구,2023-04,2,3,286
12511,송파구,2023-04,3,1,4
12512,송파구,2023-04,3,2,308
12513,송파구,2023-04,3,3,1
12514,송파구,2023-04,4,1,6
12515,송파구,2023-04,4,2,112
12516,송파구,2023-04,4,3,160
12517,양천구,2023-04,1,1,125
12518,양천구,2023-04,1,2,127
12519,양천구,2023-04,1,3,794
12520,양천구,2023-04,2,1,430
12521,양천구,2023-04,2,2,132
12522,양천구,2023-04,2,3,349
12523,양천구,2023-04,3,1,3
12524,양천구,2023-04,3,2,322
12525,양천구,2023-04,3,3,758
12526,양천구,2023-04,4,1,139
12527,양천구,2023-04,4,2,136
12528,양천구,2023-04,4,3,11
12529,영등포구,2023-04,1,1,125
12530,영등포구,2023-04,1,2,117
12531,영등포구,2023-04,1,3,759
12532,영등포구,2023-04,2,1,48
12533,영등포구,2023-04,2,2,120
12534,영등포구,2023-04,2,3,932
12535,영등포구,2023-04,3,1,3
12536,영등포구,2023-04,3,2,976
12537,영등포구,2023-04,3,3,170
12538,영등포구,2023-04,4,1,202
12539,영등포구,2023-04,4,2,168
12540,영등포구,2023-04,4,3,13
12541,용산구,2023-04,1,1,237
12542,용산구,2023-04,1,2,65
12543,용산구,2023-04,1,3,421
12544,용산구,2023-04,2,1,305
12545,용산구,2023-04,2,2,66
12546,용산구,2023-04,2,3,963
12547,용산구,2023-04,3,1,1
12548,용산구,2023-04,3,2,962
12549,용산구,2023-04,3,3,68
12550,용산구,2023-04,4,1,153
12551,용산구,2023-04,4,2,143
12552,용산구,2023-04,4,3,5
12553,은평구,2023-04,1,1,93
12554,은평구,2023-04,1,2,112
12555,은평구,2023-04,1,3,577
12556,은평구,2023-04,2,1,58
12557,은평구,2023-04,2,2,116
12558,은평구,2023-04,2,3,728
12559,은평구,2023-04,3,1,3
12560,은평구,2023-04,3,2,320
12561,은평구,2023-04,3,3,744
12562,은평구,2023-04,4,1,107
12563,은평구,2023-04,4,2,136
12564,은평구,2023-04,4,3,10
12565,종로구,2023-04,1,1,1
12566,종로구,2023-04,1,2,753
12567,종로구,2023-04,1,3,39
12568,종로구,2023-04,2,1,714
12569,종로구,2023-04,2,2,41
12570,종로구,2023-04,2,3,598
12571,종로구,2023-04,3,1,572
12572,종로구,2023-04,3,2,1
12573,종로구,2023-04,3,3,545
12574,종로구,2023-04,4,1,3
12575,종로구,2023-04,4,2,374
12576,종로구,2023-04,4,3,341
12577,중구,2023-04,1,1,288
12578,중구,2023-04,1,2,44
12579,중구,2023-04,1,3,453
12580,중구,2023-04,2,1,686
12581,중구,2023-04,2,2,47
12582,중구,2023-04,2,3,427
12583,중구,2023-04,3,1,1
12584,중구,2023-04,3,2,848
12585,중구,2023-04,3,3,224
12586,중구,2023-04,4,1,889
12587,중구,2023-04,4,2,180
12588,중구,2023-04,4,3,5
12589,중랑구,2023-04,1,1,80
12590,중랑구,2023-04,1,2,91
12591,중랑구,2023-04,1,3,294
12592,중랑구,2023-04,2,1,4
12593,중랑구,2023-04,2,2,97
12594,중랑구,2023-04,2,3,378
12595,중랑구,2023-04,3,1,3
12596,중랑구,2023-04,3,2,354
12597,중랑구,2023-04,3,3,539
12598,중랑구,2023-04,4,1,926
12599,중랑구,2023-04,4,2,118
12600,중랑구,2023-04,4,3,11
12601,강남구,2023-05,1,1,152
12602,강남구,2023-05,1,2,210
12603,강남구,2023-05,1,3,387
12604,강남구,2023-05,2,1,155
12605,강남구,2023-05,2,2,229
12606,강남구,2023-05,2,3,694
12607,강남구,2023-05,3,1,4
12608,강남구,2023-05,3,2,65
12609,강남구,2023-05,3,3,566
12610,강남구,2023-05,4,1,685
12611,강남구,2023-05,4,2,178
12612,강남구,2023-05,4,3,13
12613,강동구,2023-05,1,1,110
12614,강동구,2023-05,1,2,128
12615,강동구,2023-05,1,3,840
12616,강동구,2023-05,2,1,138
12617,강동구,2023-05,2,2,134
12618,강동구,2023-05,2,3,88
12619,강동구,2023-05,3,1,3
12620,강동구,2023-05,3,2,498
12621,강동구,2023-05,3,3,808
12622,강동구,2023-05,4,1,348
12623,강동구,2023-05,4,2,154
12624,강동구,2023-05,4,3,12
12625,강북구,2023-05,1,1,102
12626,강북구,2023-05,1,2,61
12627,강북구,2023-05,1,3,14
12628,강북구,2023-05,2,1,97
12629,강북구,2023-05,2,2,63
12630,강북구,2023-05,2,3,213
12631,강북구,2023-05,3,1,2
12632,강북구,2023-05,3,2,329
12633,강북구,2023-05,3,3,718
12634,강북구,2023-05,4,1,114
12635,강북구,2023-05,4,2,131
12636,강북구,2023-05,4,3,7
12637,강서구,2023-05,1,1,134
12638,강서구,2023-05,1,2,166
12639,강서구,2023-05,1,3,934
12640,강서구,2023-05,2,1,666
12641,강서구,2023-05,2,2,177
12642,강서구,2023-05,2,3,734
12643,강서구,2023-05,3,1,4
12644,강서구,2023-05,3,2,536
12645,강서구,2023-05,3,3,1
12646,강서구,2023-05,4,1,5
12647,강서구,2023-05,4,2,934
12648,강서구,2023-05,4,3,166
12649,관악구,2023-05,1,1,91
12650,관악구,2023-05,1,2,99
12651,관악구,2023-05,1,3,907
12652,관악구,2023-05,2,1,100
12653,관악구,2023-05,2,2,103
12654,관악구,2023-05,2,3,98
12655,관악구,2023-05,3,1,3
12656,관악구,2023-05,3,2,278
12657,관악구,2023-05,3,3,342
12658,관악구,2023-05,4,1,666
12659,관악구,2023-05,4,2,146
12660,관악구,2023-05,4,3,9
12661,광진구,2023-05,1,1,90
12662,광진구,2023-05,1,2,80
12663,광진구,2023-05,1,3,536
12664,광진구,2023-05,2,1,282
12665,광진구,2023-05,2,2,83
12666,광진구,2023-05,2,3,908
12667,광진구,2023-05,3,1,2
12668,광진구,2023-05,3,2,315
12669,광진구,2023-05,3,3,354
12670,광진구,2023-05,4,1,713
12671,광진구,2023-05,4,2,181
12672,광진구,2023-05,4,3,9
12673,구로구,2023-05,1,1,102
12674,구로구,2023-05,1,2,115
12675,구로구,2023-05,1,3,573
12676,구로구,2023-05,2,1,198
12677,구로구,2023-05,2,2,125
12678,구로구,2023-05,2,3,873
12679,구로구,2023-05,3,1,4
12680,구로구,2023-05,3,2,397
12681,구로구,2023-05,3,3,553
12682,구로구,2023-05,4,1,12
12683,구로구,2023-05,4,2,131
12684,구로구,2023-05,4,3,14
12685,금천구,2023-05,1,1,55
12686,금천구,2023-05,1,2,71
12687,금천구,2023-05,1,3,702
12688,금천구,2023-05,2,1,520
12689,금천구,2023-05,2,2,75
12690,금천구,2023-05,2,3,277
12691,금천구,2023-05,3,1,2
12692,금천구,2023-05,3,2,898
12693,금천구,2023-05,3,3,464
12694,금천구,2023-05,4,1,391
12695,금천구,2023-05,4,2,75
12696,금천구,2023-05,4,3,10
12697,노원구,2023-05,1,1,83
12698,노원구,2023-05,1,2,129
12699,노원구,2023-05,1,3,516
12700,노원구,2023-05,2,1,507
12701,노원구,2023-05,2,2,135
12702,노원구,2023-05,2,3,106
12703,노원구,2023-05,3,1,3
12704,노원구,2023-05,3,2,584
12705,노원구,2023-05,3,3,832
12706,노원구,2023-05,4,1,468
12707,노원구,2023-05,4,2,174
12708,노원구,2023-05,4,3,10
12709,도봉구,2023-05,1,1,94
12710,도봉구,2023-05,1,2,76
12711,도봉구,2023-05,1,3,994
12712,도봉구,2023-05,2,1,665
12713,도봉구,2023-05,2,2,81
12714,도봉구,2023-05,2,3,753
12715,도봉구,2023-05,3,1,2
12716,도봉구,2023-05,3,2,508
12717,도봉구,2023-05,3,3,601
12718,도봉구,2023-05,4,1,160
12719,도봉구,2023-05,4,2,124
12720,도봉구,2023-05,4,3,8
12721,동대문구,2023-05,1,1,101
12722,동대문구,2023-05,1,2,82
12723,동대문구,2023-05,1,3,115
12724,동대문구,2023-05,2,1,436
12725,동대문구,2023-05,2,2,84
12726,동대문구,2023-05,2,3,652
12727,동대문구,2023-05,3,1,2
12728,동대문구,2023-05,3,2,778
12729,동대문구,2023-05,3,3,155
12730,동대문구,2023-05,4,1,990
12731,동대문구,2023-05,4,2,138
12732,동대문구,2023-05,4,3,9
12733,동작구,2023-05,1,1,105
12734,동작구,2023-05,1,2,94
12735,동작구,2023-05,1,3,394
12736,동작구,2023-05,2,1,172
12737,동작구,2023-05,2,2,95
12738,동작구,2023-05,2,3,671
12739,동작구,2023-05,3,1,2
12740,동작구,2023-05,3,2,429
12741,동작구,2023-05,3,3,136
12742,동작구,2023-05,4,1,614
12743,동작구,2023-05,4,2,127
12744,동작구,2023-05,4,3,6
12745,마포구,2023-05,1,1,92
12746,마포구,2023-05,1,2,102
12747,마포구,2023-05,1,3,5
12748,마포구,2023-05,2,1,413
12749,마포구,2023-05,2,2,106
12750,마포구,2023-05,2,3,510
12751,마포구,2023-05,3,1,2
12752,마포구,2023-05,3,2,676
12753,마포구,2023-05,3,3,679
12754,마포구,2023-05,4,1,409
12755,마포구,2023-05,4,2,166
12756,마포구,2023-05,4,3,9
12757,서대문구,2023-05,1,1,185
12758,서대문구,2023-05,1,2,77
12759,서대문구,2023-05,1,3,580
12760,서대문구,2023-05,2,1,210
12761,서대문구,2023-05,2,2,80
12762,서대문구,2023-05,2,3,975
12763,서대문구,2023-05,3,1,2
12764,서대문구,2023-05,3,2,180
12765,서대문구,2023-05,3,3,430
12766,서대문구,2023-05,4,1,713
12767,서대문구,2023-05,4,2,131
12768,서대문구,2023-05,4,3,6
12769,서초구,2023-05,1,1,185
12770,서초구,2023-05,1,2,151
12771,서초구,2023-05,1,3,360
12772,서초구,2023-05,2,1,750
12773,서초구,2023-05,2,2,156
12774,서초구,2023-05,2,3,295
12775,서초구,2023-05,3,1,3
12776,서초구,2023-05,3,2,78
12777,서초구,2023-05,3,3,691
12778,서초구,2023-05,4,1,900
12779,서초구,2023-05,4,2,179
12780,서초구,2023-05,4,3,10
12781,성동구,2023-05,1,1,120
12782,성동구,2023-05,1,2,82
12783,성동구,2023-05,1,3,181
12784,성동구,2023-05,2,1,277
12785,성동구,2023-05,2,2,90
12786,성동구,2023-05,2,3,578
12787,성동구,2023-05,3,1,1
12788,성동구,2023-05,3,2,935
12789,성동구,2023-05,3,3,894
12790,성동구,2023-05,4,1,876
12791,성동구,2023-05,4,2,181
12792,성동구,2023-05,4,3,8
12793,성북구,2023-05,1,1,97
12794,성북구,2023-05,1,2,105
12795,성북구,2023-05,1,3,533
12796,성북구,2023-05,2,1,128
12797,성북구,2023-05,2,2,107
12798,성북구,2023-05,2,3,758
12799,성북구,2023-05,3,1,3
12800,성북구,2023-05,3,2,40
12801,성북구,2023-05,3,3,1
12802,성북구,2023-05,4,1,4
12803,성북구,2023-05,4,2,220
12804,성북구,2023-05,4,3,145
12805,송파구,2023-05,1,1,130
12806,송파구,2023-05,1,2,206
12807,송파구,2023-05,1,3,913
12808,송파구,2023-05,2,1,172
12809,송파구,2023-05,2,2,214
12810,송파구,2023-05,2,3,215
12811,송파구,2023-05,3,1,4
12812,송파구,2023-05,3,2,286
12813,송파구,2023-05,3,3,1
12814,송파구,2023-05,4,1,6
12815,송파구,2023-05,4,2,88
12816,송파구,2023-05,4,3,166
12817,양천구,2023-05,1,1,126
12818,양천구,2023-05,1,2,127
12819,양천구,2023-05,1,3,797
12820,양천구,2023-05,2,1,427
12821,양천구,2023-05,2,2,132
12822,양천구,2023-05,2,3,350
12823,양천구,2023-05,3,1,3
12824,양천구,2023-05,3,2,281
12825,양천구,2023-05,3,3,757
12826,양천구,2023-05,4,1,99
12827,양천구,2023-05,4,2,138
12828,양천구,2023-05,4,3,11
12829,영등포구,2023-05,1,1,126
12830,영등포구,2023-05,1,2,117
12831,영등포구,2023-05,1,3,895
12832,영등포구,2023-05,2,1,29
12833,영등포구,2023-05,2,2,121
12834,영등포구,2023-05,2,3,50
12835,영등포구,2023-05,3,1,3
12836,영등포구,2023-05,3,2,946
12837,영등포구,2023-05,3,3,170
12838,영등포구,2023-05,4,1,174
12839,영등포구,2023-05,4,2,174
12840,영등포구,2023-05,4,3,13
12841,용산구,2023-05,1,1,245
12842,용산구,2023-05,1,2,65
12843,용산구,2023-05,1,3,393
12844,용산구,2023-05,2,1,307
12845,용산구,2023-05,2,2,66
12846,용산구,2023-05,2,3,945
12847,용산구,2023-05,3,1,1
12848,용산구,2023-05,3,2,950
12849,용산구,2023-05,3,3,68
12850,용산구,2023-05,4,1,141
12851,용산구,2023-05,4,2,145
12852,용산구,2023-05,4,3,5
12853,은평구,2023-05,1,1,94
12854,은평구,2023-05,1,2,112
12855,은평구,2023-05,1,3,473
12856,은평구,2023-05,2,1,121
12857,은평구,2023-05,2,2,116
12858,은평구,2023-05,2,3,688
12859,은평구,2023-05,3,1,3
12860,은평구,2023-05,3,2,293
12861,은평구,2023-05,3,3,738
12862,은평구,2023-05,4,1,74
12863,은평구,2023-05,4,2,138
12864,은평구,2023-05,4,3,10
12865,종로구,2023-05,1,1,1
12866,종로구,2023-05,1,2,803
12867,종로구,2023-05,1,3,39
12868,종로구,2023-05,2,1,703
12869,종로구,2023-05,2,2,41
12870,종로구,2023-05,2,3,620
12871,종로구,2023-05,3,1,571
12872,종로구,2023-05,3,2,1
12873,종로구,2023-05,3,3,535
12874,종로구,2023-05,4,1,3
12875,종로구,2023-05,4,2,364
12876,종로구,2023-05,4,3,341
12877,중구,2023-05,1,1,287
12878,중구,2023-05,1,2,44
12879,중구,2023-05,1,3,273
12880,중구,2023-05,2,1,992
12881,중구,2023-05,2,2,46
12882,중구,2023-05,2,3,552
12883,중구,2023-05,3,1,1
12884,중구,2023-05,3,2,846
12885,중구,2023-05,3,3,218
12886,중구,2023-05,4,1,926
12887,중구,2023-05,4,2,182
12888,중구,2023-05,4,3,5
12889,중랑구,2023-05,1,1,80
12890,중랑구,2023-05,1,2,91
12891,중랑구,2023-05,1,3,367
12892,중랑구,2023-05,2,1,990
12893,중랑구,2023-05,2,2,97
12894,중랑구,2023-05,2,3,437
12895,중랑구,2023-05,3,1,3
12896,중랑구,2023-05,3,2,328
12897,중랑구,2023-05,3,3,539
12898,중랑구,2023-05,4,1,900
12899,중랑구,2023-05,4,2,118
12900,중랑구,2023-05,4,3,11
12901,강남구,2023-06,1,1,159
12902,강남구,2023-06,1,2,210
12903,강남구,2023-06,1,3,777
12904,강남구,2023-06,2,1,328
12905,강남구,2023-06,2,2,230
12906,강남구,2023-06,2,3,264
12907,강남구,2023-06,3,1,4
12908,강남구,2023-06,3,2,64
12909,강남구,2023-06,3,3,565
12910,강남구,2023-06,4,1,685
12911,강남구,2023-06,4,2,178
12912,강남구,2023-06,4,3,13
12913,강동구,2023-06,1,1,115
12914,강동구,2023-06,1,2,128
12915,강동구,2023-06,1,3,951
12916,강동구,2023-06,2,1,140
12917,강동구,2023-06,2,2,134
12918,강동구,2023-06,2,3,206
12919,강동구,2023-06,3,1,3
12920,강동구,2023-06,3,2,493
12921,강동구,2023-06,3,3,809
12922,강동구,2023-06,4,1,344
12923,강동구,2023-06,4,2,155
12924,강동구,2023-06,4,3,12
12925,강북구,2023-06,1,1,106
12926,강북구,2023-06,1,2,60
12927,강북구,2023-06,1,3,933
12928,강북구,2023-06,2,1,97
12929,강북구,2023-06,2,2,63
12930,강북구,2023-06,2,3,136
12931,강북구,2023-06,3,1,2
12932,강북구,2023-06,3,2,322
12933,강북구,2023-06,3,3,717
12934,강북구,2023-06,4,1,107
12935,강북구,2023-06,4,2,131
12936,강북구,2023-06,4,3,7
12937,강서구,2023-06,1,1,133
12938,강서구,2023-06,1,2,167
12939,강서구,2023-06,1,3,621
12940,강서구,2023-06,2,1,525
12941,강서구,2023-06,2,2,178
12942,강서구,2023-06,2,3,279
12943,강서구,2023-06,3,1,4
12944,강서구,2023-06,3,2,501
12945,강서구,2023-06,3,3,1
12946,강서구,2023-06,4,1,5
12947,강서구,2023-06,4,2,898
12948,강서구,2023-06,4,3,163
12949,관악구,2023-06,1,1,93
12950,관악구,2023-06,1,2,99
12951,관악구,2023-06,1,3,946
12952,관악구,2023-06,2,1,80
12953,관악구,2023-06,2,2,103
12954,관악구,2023-06,2,3,119
12955,관악구,2023-06,3,1,3
12956,관악구,2023-06,3,2,249
12957,관악구,2023-06,3,3,342
12958,관악구,2023-06,4,1,637
12959,관악구,2023-06,4,2,146
12960,관악구,2023-06,4,3,9
12961,광진구,2023-06,1,1,92
12962,광진구,2023-06,1,2,80
12963,광진구,2023-06,1,3,537
12964,광진구,2023-06,2,1,290
12965,광진구,2023-06,2,2,83
12966,광진구,2023-06,2,3,919
12967,광진구,2023-06,3,1,2
12968,광진구,2023-06,3,2,295
12969,광진구,2023-06,3,3,354
12970,광진구,2023-06,4,1,693
12971,광진구,2023-06,4,2,180
12972,광진구,2023-06,4,3,9
12973,구로구,2023-06,1,1,106
12974,구로구,2023-06,1,2,115
12975,구로구,2023-06,1,3,830
12976,구로구,2023-06,2,1,223
12977,구로구,2023-06,2,2,126
12978,구로구,2023-06,2,3,159
12979,구로구,2023-06,3,1,4
12980,구로구,2023-06,3,2,390
12981,구로구,2023-06,3,3,549
12982,구로구,2023-06,4,1,1
12983,구로구,2023-06,4,2,131
12984,구로구,2023-06,4,3,14
12985,금천구,2023-06,1,1,56
12986,금천구,2023-06,1,2,71
12987,금천구,2023-06,1,3,777
12988,금천구,2023-06,2,1,500
12989,금천구,2023-06,2,2,75
12990,금천구,2023-06,2,3,333
12991,금천구,2023-06,3,1,2
12992,금천구,2023-06,3,2,896
12993,금천구,2023-06,3,3,465
12994,금천구,2023-06,4,1,390
12995,금천구,2023-06,4,2,75
12996,금천구,2023-06,4,3,10
12997,노원구,2023-06,1,1,83
12998,노원구,2023-06,1,2,129
12999,노원구,2023-06,1,3,347
13000,노원구,2023-06,2,1,512
13001,노원구,2023-06,2,2,134
13002,노원구,2023-06,2,3,942
13003,노원구,2023-06,3,1,3
13004,노원구,2023-06,3,2,578
13005,노원구,2023-06,3,3,826
13006,노원구,2023-06,4,1,456
13007,노원구,2023-06,4,2,173
13008,노원구,2023-06,4,3,10
13009,도봉구,2023-06,1,1,94
13010,도봉구,2023-06,1,2,76
13011,도봉구,2023-06,1,3,956
13012,도봉구,2023-06,2,1,670
13013,도봉구,2023-06,2,2,81
13014,도봉구,2023-06,2,3,720
13015,도봉구,2023-06,3,1,2
13016,도봉구,2023-06,3,2,484
13017,도봉구,2023-06,3,3,601
13018,도봉구,2023-06,4,1,136
13019,도봉구,2023-06,4,2,125
13020,도봉구,2023-06,4,3,8
13021,동대문구,2023-06,1,1,103
13022,동대문구,2023-06,1,2,82
13023,동대문구,2023-06,1,3,447
13024,동대문구,2023-06,2,1,564
13025,동대문구,2023-06,2,2,85
13026,동대문구,2023-06,2,3,114
13027,동대문구,2023-06,3,1,2
13028,동대문구,2023-06,3,2,770
13029,동대문구,2023-06,3,3,157
13030,동대문구,2023-06,4,1,984
13031,동대문구,2023-06,4,2,138
13032,동대문구,2023-06,4,3,9
13033,동작구,2023-06,1,1,109
13034,동작구,2023-06,1,2,94
13035,동작구,2023-06,1,3,521
13036,동작구,2023-06,2,1,165
13037,동작구,2023-06,2,2,95
13038,동작구,2023-06,2,3,795
13039,동작구,2023-06,3,1,2
13040,동작구,2023-06,3,2,408
13041,동작구,2023-06,3,3,134
13042,동작구,2023-06,4,1,591
13043,동작구,2023-06,4,2,126
13044,동작구,2023-06,4,3,6
13045,마포구,2023-06,1,1,92
13046,마포구,2023-06,1,2,102
13047,마포구,2023-06,1,3,92
13048,마포구,2023-06,2,1,441
13049,마포구,2023-06,2,2,106
13050,마포구,2023-06,2,3,625
13051,마포구,2023-06,3,1,2
13052,마포구,2023-06,3,2,670
13053,마포구,2023-06,3,3,686
13054,마포구,2023-06,4,1,412
13055,마포구,2023-06,4,2,166
13056,마포구,2023-06,4,3,9
13057,서대문구,2023-06,1,1,203
13058,서대문구,2023-06,1,2,77
13059,서대문구,2023-06,1,3,624
13060,서대문구,2023-06,2,1,206
13061,서대문구,2023-06,2,2,81
13062,서대문구,2023-06,2,3,33
13063,서대문구,2023-06,3,1,2
13064,서대문구,2023-06,3,2,167
13065,서대문구,2023-06,3,3,429
13066,서대문구,2023-06,4,1,697
13067,서대문구,2023-06,4,2,131
13068,서대문구,2023-06,4,3,5
13069,서초구,2023-06,1,1,199
13070,서초구,2023-06,1,2,151
13071,서초구,2023-06,1,3,818
13072,서초구,2023-06,2,1,727
13073,서초구,2023-06,2,2,156
13074,서초구,2023-06,2,3,744
13075,서초구,2023-06,3,1,3
13076,서초구,2023-06,3,2,69
13077,서초구,2023-06,3,3,690
13078,서초구,2023-06,4,1,891
13079,서초구,2023-06,4,2,180
13080,서초구,2023-06,4,3,10
13081,성동구,2023-06,1,1,120
13082,성동구,2023-06,1,2,82
